1	697:1	1226:1	1725:1	3528:1	4361:1	5388:1	5481:1	7494:1	8079:1	8612:2	9467:1	11529:1	12901:1	12906:1	13022:1	13417:4	13970:1	15197:1	15688:1	16397:1	16421:1	16819:1	17063:1	18491:1	19783:1	20663:1	22104:1	23078:1	23403:1	23656:2	23681:1	25355:1	25858:1	26197:1	28081:1	28192:1	28818:1	29172:5	29840:1	30350:1	32003:1	32036:2	32295:6	32539:1	33089:1	33224:11	36678:1	36699:2	37679:1	38970:1	39756:1	41581:1	42046:4	43618:1	44721:1	45931:1	46292:1	47927:1	48042:1																																																																																																																																																																						
-1	697:2	7875:2	8612:1	9788:1	10544:2	11554:1	13417:4	14231:1	16198:1	18466:2	20534:1	20663:2	22508:2	24837:2	25858:2	29172:6	29659:2	30699:2	32168:4	32295:4	33224:10	33310:2	34050:1	34397:1	38672:1	38716:1	39069:2	40361:1	40486:2	42046:4	42467:1	42716:1	43788:1	44586:3	45560:2	47105:2	47799:2																																																																																																																																																																																												
1	4048:2	6526:2	6695:2	8648:2	9963:2	10840:2	12045:2	13417:4	13833:2	15381:2	19070:2	19235:2	21336:2	30749:2	30878:2	32295:6	33224:6	37811:2	38140:2	39756:2	41864:2	48032:2																																																																																																																																																																																																											
-1	3726:2	3820:3	4096:1	6400:1	6866:2	8175:1	8612:3	13417:4	15419:1	20040:1	21976:1	24000:1	28070:1	28347:1	31383:1	31589:1	32295:2	32583:1	33224:4	33998:1	34412:1	34795:2	36458:1	41135:1	43041:1	43365:1	43416:1	44586:1	45793:1	46341:1	46369:1	47799:1																																																																																																																																																																																																	
-1	1428:1	1623:1	2823:1	3127:1	4414:1	4655:1	4703:1	7860:1	8612:2	9718:1	10911:1	11544:1	11762:1	13417:6	13852:1	17063:4	17497:1	18431:1	18950:1	21042:1	21526:1	24843:1	26356:1	26782:1	26898:1	27803:1	29172:4	29634:1	30195:1	32295:8	32539:3	32636:1	33224:10	35583:1	35618:1	37679:3	38716:1	42046:4	43630:1	44168:1	44586:1	44695:1	44958:1	45695:1																																																																																																																																																																																					
1	2592:1	3338:1	3852:1	6708:1	8487:2	8820:1	10620:1	12566:1	13417:6	14001:1	14986:2	15381:1	15884:1	16416:1	19062:1	19646:1	20241:1	22272:1	25407:1	25831:1	26438:1	28501:1	29869:1	31302:1	32262:1	32295:5	33224:7	33801:1	34045:1	35917:1	36563:2	39381:1	39449:1	41887:1	42955:2	45477:1	45551:1	47799:1	47826:1	47862:1	48305:1																																																																																																																																																																																								
-1	1237:1	3726:1	7362:2	8612:1	13024:1	13417:2	14080:1	15381:1	17409:1	20747:1	25130:1	26779:1	27008:1	27071:2	30012:1	32295:3	33224:3	33318:1	34646:1	34795:1	34957:1	36317:1	38594:1	39582:1	39869:1	41135:3	44474:1	44586:1	45033:1	45793:1	45795:1	46896:1	47479:1																																																																																																																																																																																																
-1	385:1	2823:1	6569:1	8612:1	9738:1	12263:1	17174:1	19397:1	24040:2	24707:1	26190:1	30085:1	31445:1	32295:1	33224:3	40382:1	43972:2	45006:1																																																																																																																																																																																																															
1	106:1	1428:2	7045:1	7860:2	9743:2	9830:1	10258:1	10911:2	11381:1	13417:4	15381:1	16198:1	16927:1	17063:2	19516:1	19517:2	20661:1	21115:2	23955:1	28279:2	29172:4	30519:2	30540:1	32295:5	32539:2	33224:9	33244:1	37679:2	42046:4	43827:1	46339:1	47100:2																																																																																																																																																																																																	
1	1428:2	3260:1	3978:1	4703:1	5169:1	7860:1	9069:1	10497:1	10911:2	11233:1	12940:1	13199:1	13417:5	17063:1	17713:1	22556:1	23335:1	24040:1	26340:1	29172:3	30085:1	30286:1	30484:1	32295:4	32539:1	32636:2	33224:9	33249:1	37679:1	38778:1	40529:1	42046:2	43972:1	44958:1	46415:1																																																																																																																																																																																														
-1	697:1	1428:2	4393:1	6549:1	6783:1	7860:2	8362:1	8532:1	10911:2	11482:1	13417:6	14494:1	15381:1	17543:1	18922:1	19692:1	20747:1	21249:1	23618:1	25768:2	25858:1	29172:5	32295:4	32636:1	33224:12	34156:1	34350:2	34370:1	39317:1	40023:1	40754:1	40964:1	42046:4	44003:1	46370:1																																																																																																																																																																																														
-1	665:2	2388:2	2823:1	3045:2	3496:2	3665:1	4248:2	6366:2	8612:1	9850:2	12518:1	13379:1	13417:8	13679:1	13828:1	14158:1	17160:2	18873:2	20284:2	23685:1	30649:2	31422:1	31849:4	32036:2	32295:4	33224:8	33320:2	34422:1	36699:2	38531:1	40654:2	41135:2	41466:1	44048:1	44586:4	45813:1	47966:1																																																																																																																																																																																												
1	7712:1	8612:2	9108:1	9373:1	14080:1	18996:1	19292:1	20747:1	21908:1	22416:1	30613:1	34422:1	38290:1	39683:1	41135:1	43041:2	46341:2	47799:2	47931:1																																																																																																																																																																																																														
-1	224:1	1018:1	1668:1	1893:1	2294:1	2567:1	5056:1	7362:1	8213:1	8612:1	9415:1	9445:1	9585:1	9939:1	10735:1	10845:1	11747:1	13417:2	14594:1	14699:1	14837:1	15266:1	15381:1	15635:1	15990:1	16198:5	18899:1	19956:1	20594:1	20661:5	20717:1	22095:1	22221:1	24557:1	24868:1	24875:1	25059:1	27712:2	28433:1	28884:1	29936:1	31530:1	32261:1	32295:3	32905:1	33178:1	33224:3	34220:1	34384:1	38398:1	39171:1	41135:3	41914:1	42827:1	44701:1	44856:1	45776:2	48028:1	48250:1																																																																																																																																																																						
-1	1278:1	5337:1	5410:1	5451:2	6420:1	8280:1	8612:4	31338:1	36949:1	38716:1	44586:1	45551:1	45595:1																																																																																																																																																																																																																				
1	8612:1	20167:1	20852:1	22323:1	26519:1	33106:1	34895:1	35028:1	36641:1	38716:1	44586:1	46414:1	46470:1	47799:1	47818:3																																																																																																																																																																																																																		
-1	2823:1	3045:2	3665:1	4115:1	6866:2	8612:1	11282:1	13417:4	13828:1	18873:1	23840:1	24000:1	26511:1	27166:1	32295:2	33224:4	38531:1	38899:1	41135:1	44586:1																																																																																																																																																																																																													
1	180:1	1039:1	2148:1	2925:1	4572:1	5383:1	5776:1	7760:1	8612:2	8980:1	10620:1	11554:1	12317:1	13417:4	14687:1	14706:1	17853:1	19576:1	20534:1	24268:1	26336:1	32295:2	33224:4	34140:1	34392:1	34422:1	34439:1	34648:1	36563:1	36994:2	38716:1	38831:1	41043:1	41560:1	42955:1	43041:2	43788:1	44256:1	44586:3	44777:1	44879:1	45551:2	46341:2	47799:2	47862:2	47931:1																																																																																																																																																																																			
-1	550:1	1222:1	3726:1	4670:1	5776:2	7963:1	8070:1	8612:2	10458:1	11554:1	12834:1	13098:1	13417:4	17392:1	18328:1	20534:1	20591:1	20602:1	21825:1	21976:1	22481:1	23524:1	28870:1	32295:2	32769:1	33224:4	34964:1	35687:1	36994:4	38716:2	39386:1	40888:1	41135:1	43041:2	43520:1	43788:1	44552:1	44586:5	44626:1	45551:1	46271:1	46341:2	46841:1	47799:2	48084:1																																																																																																																																																																																				
1	336:1	350:1	1850:1	2857:1	3957:1	4871:1	4908:1	5039:1	5225:1	5611:1	6224:1	6626:3	6814:1	7362:2	8470:1	8612:5	9323:1	9384:2	9415:1	9468:1	9895:1	10248:1	13037:1	13083:1	14100:1	14699:2	15381:2	16198:5	17059:1	17283:1	17621:1	18115:1	18332:1	18398:1	18532:1	18642:1	20661:2	21432:1	22796:1	23026:1	23619:1	23955:1	24965:1	24987:1	27071:1	27712:2	28186:1	28673:1	29043:1	29199:1	29659:2	29899:1	30499:1	30540:2	31250:1	31507:1	31514:1	31530:1	31770:1	32252:1	32261:2	32287:1	32295:12	32346:1	33080:1	33224:2	33451:1	34257:1	34398:1	34422:1	34926:1	35014:1	36268:1	36719:1	37585:1	38626:1	40003:1	40081:1	40192:1	40437:1	41135:5	41425:1	41595:1	43641:2	43673:1	44152:1	44240:1	44722:1	45551:1	45595:1	46991:1	47799:2	47903:1																																																																																																																																				
-1	1419:1	7362:1	8612:1	9749:1	12740:1	13417:2	15381:1	19933:1	20348:1	21074:1	21157:1	23101:1	26438:1	27071:1	31068:1	32295:3	32550:1	32631:1	33224:3	34125:1	35808:1	37768:1	38716:1	39111:1	39869:1	41004:1	41135:1	44586:1	45551:1	45668:1	46414:1	47208:1	47799:1	47818:1	47867:1																																																																																																																																																																																														
-1	89:1	1804:1	2024:1	5776:2	6900:1	8532:2	8612:4	8704:1	9384:2	10784:1	12121:1	12384:2	13365:1	13417:8	14080:1	15545:2	18254:4	20349:1	20747:1	21410:1	22623:1	23068:1	23506:1	23865:1	25437:1	25768:1	27409:1	29806:1	30649:2	31768:2	32036:1	32295:6	33224:12	33698:1	34422:1	34809:2	36994:4	40699:1	42342:1	42795:1	42861:1	43149:1	45986:1	46341:1	46482:1	47003:1	47966:1																																																																																																																																																																																		
1	1578:1	2082:1	2713:1	2735:1	3809:1	3838:1	5311:1	6741:1	6942:1	7134:1	8612:2	9052:1	9384:2	10333:1	10516:1	11099:1	11450:1	13034:1	13417:4	14027:1	14257:1	16613:1	17063:2	18684:1	19464:1	20042:1	20252:1	20284:1	20391:1	20747:1	20874:1	21554:1	27123:1	29172:3	29659:1	30405:1	31044:1	32295:6	32539:1	32630:1	33224:7	34422:1	35860:1	37522:1	37590:1	37679:2	38098:1	38516:1	38932:1	41300:1	41850:1	42042:1	42046:2	42150:1	43041:1	43187:1	44345:1	44586:2	46341:1	47799:2																																																																																																																																																																					
1	329:1	9553:1	12633:1	20661:1	20663:1	25434:1	29143:1	29659:2	32036:1	32295:2	37522:1	39354:1	40313:1	41006:1	41224:1	41591:1	42165:1	45278:1	45563:1	46756:1	47108:1	47799:3																																																																																																																																																																																																											
1	114:1	2387:1	2823:1	4048:2	5339:1	7445:1	8612:1	11029:1	11321:1	13137:1	13417:4	14986:2	15082:1	15117:1	16819:1	18736:1	19060:1	20214:1	20241:1	20663:1	21401:1	22272:2	23651:1	25407:1	25565:1	28910:1	28920:1	29512:1	29869:2	31302:2	32262:1	32295:6	32878:1	33224:5	33580:1	34045:2	34760:1	36811:1	37228:1	39549:1	39756:1	41556:1	41887:1	42193:1	42562:1	42957:1	43014:1	43972:1	47799:2	47826:2																																																																																																																																																																															
1	9102:1	9302:1	9940:1	11006:1	12880:1	14922:1	16655:1	20900:1	32036:1	34035:1	36398:1	36478:1	41854:1	43561:1	43595:1	44586:1	47818:1																																																																																																																																																																																																																
-1	78:1	224:1	543:1	1577:2	2415:1	3508:3	4656:3	6661:1	8044:1	8612:3	10336:1	10643:1	10963:2	11190:1	14496:1	15178:2	15381:4	15810:1	16198:4	16844:2	19956:2	20661:2	22159:1	23185:1	23812:1	24007:1	24222:1	25165:1	25422:1	26438:2	26590:2	26841:1	27712:1	28216:1	28217:1	29580:1	29628:2	29659:1	30045:1	30540:3	30947:2	31424:1	32295:9	32505:2	33224:4	33244:1	33300:1	33336:1	35524:2	35984:1	37689:1	38639:2	39802:1	40949:1	41135:1	43448:1	45470:1	45551:3	45595:3	46080:1	47621:1	47681:1	47799:1	47829:2																																																																																																																																																																	
-1	1997:2	8612:2	23158:2	24904:2	31307:2	41261:2	43041:2	44264:2	44586:2	45377:2	45551:2	45595:2	46341:2	46625:2	47799:2																																																																																																																																																																																																																		
-1	621:1	697:1	1178:1	1837:1	3508:1	3629:1	5761:2	5776:1	8487:2	8612:1	12299:1	13417:6	16282:1	17709:1	21022:1	21997:1	23336:1	25037:1	25831:1	25858:1	27083:1	27722:1	29172:3	32295:3	32550:1	33224:9	34401:1	34870:1	35323:1	36994:2	42046:2	43041:1	45196:1	45551:1	45595:1	46341:1	46351:1	46360:1	47799:1	47818:2	47851:1																																																																																																																																																																																								
-1	349:1	351:1	2823:1	3852:1	5359:1	5555:1	6059:1	6584:1	7400:1	8612:1	9817:1	9970:1	10620:1	11659:1	12225:1	12409:1	13417:4	13958:1	14284:1	15381:1	15884:1	16051:1	16894:1	16982:2	18175:1	20661:1	20663:1	20685:1	22440:1	22818:1	23546:1	25240:1	26018:1	28487:1	28809:1	29172:2	29259:1	29443:1	32295:8	33224:7	33549:1	33641:1	35043:1	35960:1	36386:1	36563:2	36796:1	37637:1	38413:1	40192:2	42046:2	42297:1	42327:1	42354:1	42955:2	43972:3	44426:1	45362:1	47274:1	47862:1	48048:1																																																																																																																																																																				
1	1804:1	1822:1	5337:1	5451:2	8612:3	11055:1	12504:1	16985:1	18110:1	19909:1	20620:1	21186:1	25263:1	30941:1	32036:2	41135:1	45551:1																																																																																																																																																																																																																
-1	2823:1	3429:1	4487:1	5011:1	5496:1	5965:1	8612:2	13417:2	16620:1	17653:1	20747:1	20937:1	21182:1	29172:2	29672:1	32295:2	32301:1	32568:1	33224:4	34781:1	36376:1	36797:1	36819:1	40640:1	41845:1	42046:2	42090:1	43041:2	43565:1	44586:1	45646:1	46341:2	47139:1	47799:2	47931:1																																																																																																																																																																																														
-1	29:1	574:1	1285:1	1832:1	1850:1	1893:2	2823:2	2984:1	3646:1	6096:1	6393:1	6395:1	7134:1	7176:2	8612:3	9413:1	10192:1	10492:1	10620:1	10681:1	12661:2	13417:2	13820:1	13887:1	14699:1	15099:1	15381:1	15505:1	15884:1	16198:2	16341:1	16595:1	17604:1	17873:1	19138:1	19957:2	20661:5	20738:1	21976:1	22267:1	23101:1	23306:1	23566:1	23961:1	25396:1	25495:1	27681:1	29172:1	30074:1	30540:2	30776:1	31140:1	31226:1	32295:6	33224:4	33244:1	34009:1	34428:1	34475:1	35242:1	35284:1	36023:1	36563:1	38716:1	39714:1	39802:1	41135:1	41318:1	41445:1	42955:1	43041:1	43317:1	43327:1	43972:1	44586:2	44626:1	45183:1	45349:1	45551:2	45797:1	46282:1	46341:2	46359:1	46829:1	46841:2	47784:1	47799:1	47823:1	47912:1	47932:1																																																																																																																																							
1	782:1	941:1	2625:1	2823:2	3045:2	4238:1	4886:2	5352:1	5581:1	6671:1	7540:1	8081:2	8612:4	12660:1	13417:4	13970:1	14593:1	15381:2	16186:1	16198:2	16199:2	16509:1	17086:1	17294:1	18212:1	19138:1	19146:1	19956:2	20663:1	20838:1	22952:1	23185:1	24031:1	27762:1	29259:1	29471:1	30414:1	30585:1	30800:1	31024:1	32295:7	33224:6	33464:1	35388:1	38531:2	39811:1	42297:1	43822:1	43881:1	43972:1																																																																																																																																																																															
1	53:6	697:1	1237:1	3726:1	3928:1	8612:1	10626:1	12125:1	13417:2	14914:1	14995:1	17409:1	18050:1	18107:1	20167:1	20852:1	22323:1	25802:1	25858:1	25944:1	27740:1	28057:1	29172:3	30128:1	30451:1	31968:1	32295:1	33067:1	33224:5	33329:1	35028:8	38155:1	38716:1	38822:1	39402:4	40888:1	41135:1	42046:2	42180:2	44586:2	45433:1	45551:1	45793:1	46307:1	46470:1	47818:10	47865:1																																																																																																																																																																																		
-1	946:1	3329:2	5337:1	8612:4	8980:3	10103:1	11280:1	11554:3	12317:3	14687:1	16212:2	17350:1	20087:1	20517:2	20534:3	21148:2	21284:2	21496:3	23158:2	26082:1	26425:2	28090:2	33881:1	33952:3	37142:1	38716:3	39447:1	39594:1	43041:4	43788:3	44569:1	44586:11	45034:1	45542:1	45551:4	46178:2	46341:4	46841:3	47799:4	47931:1																																																																																																																																																																																									
-1	697:1	2298:2	3726:2	3820:4	5341:2	6526:1	7858:1	8612:4	11056:2	11799:1	13417:2	15381:2	16131:1	16153:1	17069:1	19235:1	20940:2	22250:2	23656:2	25858:1	28192:1	28229:2	28388:2	29172:3	32295:5	33224:7	37085:1	38711:1	39756:2	42046:2	47484:1																																																																																																																																																																																																		
1	655:1	1428:2	2755:1	5754:1	7134:1	7702:1	7860:1	8645:1	9500:1	10911:2	13417:6	13429:1	15381:1	16092:1	17063:2	19885:1	19946:1	21042:2	21094:1	29028:1	29172:3	29727:2	30195:1	30468:1	30519:1	30836:1	31763:1	32295:8	32539:1	32636:1	32638:1	33151:1	33224:10	36040:1	37209:1	37679:1	38488:1	39842:1	39848:1	39896:1	41644:1	42046:2	42312:2	44797:1	45979:1	46994:1	47100:1	47799:2	48289:1																																																																																																																																																																																
1	619:1	697:2	1157:1	2403:1	2925:1	4218:1	5383:1	5776:2	13144:1	13417:8	13744:1	14282:1	16975:1	19576:1	19933:1	21074:2	21078:1	24000:1	24268:1	24453:1	25858:2	26442:2	26845:1	27247:1	29078:1	29172:6	30978:1	32295:4	32550:1	32769:1	33224:14	33716:2	34392:1	34422:1	34648:1	34863:1	36319:1	36994:2	37867:1	38831:1	38837:1	39403:1	42046:4	43041:2	43406:1	44256:1	44586:1	44626:1	45551:2	45565:1	45668:1	46341:2	46413:1	46414:1	47799:3	47818:1																																																																																																																																																																									
1	517:1	3421:1	4932:1	5579:1	6162:1	6522:1	7870:1	8612:3	10108:1	10637:1	11945:1	14133:1	14699:4	14873:1	15468:1	15572:1	16198:1	16643:1	16669:1	19597:1	19752:1	20661:3	26320:1	27712:1	27963:1	28976:2	29199:1	29234:1	31605:1	32261:3	32295:2	34374:1	36365:1	38651:1	39678:1	41135:2	43241:1	44112:1	44362:1	45668:1	46414:2	47799:2	47818:2	47903:1	48018:1																																																																																																																																																																																				
1	2530:1	3516:1	4335:1	7134:1	10703:1	13417:2	15381:1	16859:1	18888:1	20241:1	21336:1	22272:1	29172:1	29869:1	30878:1	31302:1	32100:1	32262:1	32295:2	33224:4	34045:1	40732:1	43023:1	43048:1	47799:1	47826:1																																																																																																																																																																																																							
1	1204:1	1462:1	2823:2	5136:1	6431:1	6963:1	8201:1	8612:2	9987:1	10706:1	11301:2	11501:1	12611:2	12788:1	13824:1	14609:1	14738:1	14829:1	14889:1	15381:5	16198:1	17174:2	17246:1	17772:1	18592:1	19240:1	19600:1	20661:2	20663:3	22106:1	24420:1	27125:1	27453:1	27872:1	28818:2	29659:2	29757:1	30431:1	31126:1	32192:1	32295:10	32541:1	33224:5	34990:1	35876:2	35927:1	37061:1	39176:1	39263:1	39478:1	39756:1	40094:1	40192:1	41135:1	42093:1	43014:1	43035:1	43084:1	43972:1	45567:1	45776:2	46887:1	47050:1	47083:1	47156:1	47799:2																																																																																																																																																															
-1	395:2	622:1	1148:2	1592:1	2335:1	3107:1	3206:1	4048:2	5503:2	6866:1	7366:1	7533:1	7972:1	8601:1	8612:1	9804:1	10450:1	11053:2	11360:1	12242:1	12319:1	13417:8	13679:1	13970:1	14094:1	14326:1	14668:1	15381:2	15489:2	15976:1	16056:1	16613:2	16629:1	16920:2	17854:2	19021:1	19464:2	19810:1	20284:2	20547:1	20661:4	20663:2	20794:1	21106:1	21512:2	21943:1	22508:1	22619:1	23032:1	24000:1	24094:1	24844:2	25285:2	27113:1	27795:2	30325:2	30649:2	31265:1	31272:1	31422:1	31496:2	32295:10	32342:4	32589:1	32815:1	32949:2	33224:10	34182:1	34373:1	34422:1	34581:2	34693:1	36078:1	36253:1	36829:1	37476:1	37494:1	37522:2	39756:1	40321:1	41466:1	42890:1	42955:2	42974:1	43014:2	43546:1	43684:1	43788:4	43972:2	44048:1	44586:10	44931:1	45308:1	46890:1	47966:1																																																																																																																																		
-1	819:1	1148:2	5259:1	6526:1	7409:1	8485:1	8612:1	9012:1	9082:1	13417:1	13444:1	13970:1	15381:1	17713:1	19235:1	19783:1	19928:1	20663:1	24040:1	24985:1	26372:1	27011:1	28276:1	28818:1	29172:1	30085:1	30746:1	31102:1	32295:5	33224:4	34476:1	35989:1	37604:1	37808:1	38546:1	38778:1	38835:1	39941:1	40461:1	41551:1	43014:2	43793:1	43972:3	47026:1	47383:1																																																																																																																																																																																				
-1	662:1	1558:1	2038:1	2480:1	2823:1	3039:1	3633:1	3666:1	3699:1	4430:1	4784:1	4829:1	4944:1	5175:1	5556:1	6036:1	6101:1	6640:1	7626:1	8593:1	8612:5	8770:1	8853:1	11386:1	13166:1	13417:1	13707:1	14272:1	14699:3	14853:1	15334:1	16198:6	17089:1	17167:1	18254:1	18332:1	19721:1	19872:1	20661:1	20888:1	21242:1	23158:1	23211:1	23371:1	23850:1	24063:1	25259:1	25827:1	26997:1	29659:2	30117:1	30460:1	30540:3	31049:1	31300:1	31892:1	32261:3	32295:5	32782:1	32830:1	33224:5	33745:1	35194:1	38210:1	38804:1	39255:1	39802:1	40210:1	41261:1	42504:1	42688:1	42827:1	43041:1	43773:1	43827:1	44073:1	44541:1	44586:1	44984:1	45377:1	45551:1	45595:1	46341:1	46477:1	46758:1	46771:1	47081:1	47276:1	47799:3	48117:2																																																																																																																																							
-1	697:1	1624:1	1634:1	2372:1	2931:1	3726:1	3996:1	4835:1	5014:1	7134:1	8612:2	8994:1	9178:1	9439:2	12510:1	12755:1	13092:1	13233:1	13417:4	13882:1	14699:1	15381:1	16198:2	16398:1	16416:1	17052:1	18053:1	18232:1	18256:1	19310:1	19314:1	19543:1	19646:1	19780:1	19975:1	20720:1	22557:1	23164:1	23595:1	24141:1	25831:2	25858:1	26043:1	29172:4	30259:1	31814:1	31895:1	32261:2	32295:3	33224:9	34078:1	34295:3	34394:1	36273:1	36701:1	40103:1	41854:1	42046:2	42180:1	42911:1	42955:2	43041:1	44300:1	45551:2	45793:1	46341:2	47799:1	47818:1	48082:1																																																																																																																																																												
1	126:1	829:1	1428:3	2755:1	3526:1	3706:1	4448:1	5234:1	5563:1	5694:1	5900:1	7134:1	8465:1	10175:1	10610:1	10911:2	12454:1	13417:6	14516:1	15381:1	16092:2	16198:1	16285:1	16291:2	17063:1	18254:1	19885:2	19956:1	20661:1	21009:1	21042:2	21225:1	25803:1	27151:1	27712:1	28031:1	28098:1	29172:1	29354:1	30195:1	30438:1	32295:8	32636:3	33224:10	34314:1	34882:1	36281:1	40057:1	40839:1	41135:1	45532:1	46907:1																																																																																																																																																																													
-1	3508:1	3726:1	7851:1	8254:1	8487:2	8612:1	11006:1	13417:4	14922:1	17178:1	17409:1	21022:1	25831:1	27897:1	32295:2	33224:4	34401:1	34795:2	37600:1	38043:1	39462:1	41135:1	44955:1	45551:1	45595:1	45793:1	45968:1	47818:1	47851:1																																																																																																																																																																																																				
-1	697:1	4060:1	5425:1	7579:1	8581:1	8612:1	9384:1	13417:2	13972:1	14723:1	15562:1	20148:1	21078:1	21336:1	24000:1	25858:1	29172:3	32295:1	32736:1	33224:5	33716:2	34422:1	35436:1	36988:1	39293:1	42046:2	42446:1	43041:1	44586:2	45014:1	46174:1	46341:1	47799:1																																																																																																																																																																																																
-1	1148:1	1428:1	1560:1	4018:1	5847:1	7168:1	7362:1	9445:1	10370:1	10911:1	11992:1	13417:3	15381:1	17713:1	20008:1	20594:1	24040:1	26372:1	27357:1	29172:1	30085:1	30286:1	30466:1	32132:1	32295:3	33224:6	33673:1	34220:1	38778:1	39659:1	41135:1	43972:1	47383:1																																																																																																																																																																																																
-1	25901:1	36398:2	41854:1	43561:2																																																																																																																																																																																																																													
1	697:1	4030:1	4048:2	9373:1	13417:6	16015:1	16131:1	20133:1	21294:1	23103:1	23656:2	25799:1	25858:1	28192:1	29172:3	30649:2	32295:3	33224:9	34422:1	36099:1	36345:1	36679:1	37085:2	39756:2	41135:1	41422:1	42046:2	42373:1	46414:1	47799:1	47818:1	47966:1																																																																																																																																																																																																	
-1	1496:1	7683:1	9642:1	10033:1	14214:1	15053:1	15619:1	16198:2	17945:1	18873:1	20661:3	20663:1	26625:1	27712:1	31254:1	31705:1	32295:1	32342:1	33224:1	35088:1	35271:1	35718:1	37822:1	38663:1	38899:1	38913:1	40899:1	41135:2	42614:1	44299:1	44586:1	44856:1	45776:1	48152:1	48179:1																																																																																																																																																																																														
1	3838:1	3890:1	8612:1	8879:1	12304:1	13227:1	13417:6	14986:2	15653:1	15688:1	16128:1	16613:1	17063:1	17604:1	19222:1	19372:1	19464:1	19570:1	20241:1	21074:2	21304:1	21554:1	22272:1	23101:1	23636:1	24794:1	25407:1	25555:1	28359:1	28633:1	28983:1	29172:2	29869:1	30029:1	30614:1	31302:1	31341:1	32036:1	32262:1	32295:6	32539:1	32550:1	33224:8	34045:1	37522:1	37679:1	38516:1	38716:1	41323:1	41687:1	41887:1	41909:1	42046:2	43041:1	43187:1	44586:1	44626:1	45183:1	45551:1	46341:1	46707:1	46841:1	47777:1	47799:2	47818:1	47826:1																																																																																																																																																															
-1	26:1	2021:1	2728:1	4670:1	5110:1	5267:1	5776:1	6956:1	7529:1	8375:1	8532:2	8612:3	12344:1	12502:1	13417:4	13819:1	14687:3	16198:4	19311:1	20661:1	20747:1	21165:1	21976:1	22775:1	25368:1	25486:1	25768:1	26433:2	27535:1	28530:1	30540:1	32295:2	33224:4	33244:1	33958:1	35521:1	35687:1	36566:2	36994:2	37345:1	39386:1	41135:1	43041:4	43520:1	44014:3	44616:1	45551:3	45690:3	46318:1	46339:1	46341:4	47799:4	47931:3	48159:1	48187:1																																																																																																																																																																										
1	3011:1	6330:1	8612:1	9495:1	10291:1	19235:1	21967:1	27050:1	29143:1	32036:1	32479:1	34422:1	38716:1	43041:1	44118:1	44586:1	45465:1	46341:1	47799:2																																																																																																																																																																																																														
1	1870:2	2802:2	2817:2	4343:1	5284:2	6830:2	7219:1	8784:2	13417:4	14319:2	15381:2	16613:2	16877:2	17063:4	19464:1	19946:2	20307:2	20842:2	21042:2	22272:2	26673:2	29172:4	29673:2	29869:2	30556:2	31302:2	32295:10	32539:4	33224:10	33527:2	34045:2	37522:1	37679:4	42046:4	47649:2	47799:2	47826:2																																																																																																																																																																																												
1	1148:1	1428:2	2178:1	2823:1	3608:1	3956:1	3978:1	4057:1	4487:1	4703:1	5169:1	6850:1	7134:1	7860:1	8612:1	9082:1	10497:1	10911:1	11233:1	12312:1	13417:6	15381:1	17063:2	18994:1	20495:1	25350:1	26473:1	29172:3	32295:7	32301:1	32539:1	32636:2	32952:1	33224:10	36536:1	37679:1	38564:1	40207:1	40529:1	40583:1	40698:1	41156:1	42046:2	42393:1	43014:1	43972:1	44958:1	48290:1																																																																																																																																																																																	
1	3666:2	5194:2	6665:2	9148:2	12409:2	12775:2	13417:4	13696:2	15381:2	15705:2	15967:2	16198:4	19956:4	20053:2	22412:2	25168:2	25356:2	25388:2	25852:2	29172:4	29410:4	30540:2	31430:4	32295:8	32453:2	33224:10	33922:2	39647:2	40192:4	41008:2	42046:4	48048:2	48251:2																																																																																																																																																																																																
1	5337:1	21336:3	24764:1	25326:1	29869:1	31302:1	34010:3	34045:1	37900:1	47799:1	47826:1																																																																																																																																																																																																																						
-1	88:1	2419:1	2726:1	2787:1	3666:1	5169:1	5283:1	5829:1	6105:1	7222:1	8072:1	8628:1	8924:1	9603:2	9790:1	10010:1	10207:1	10850:2	10986:1	11141:1	12511:1	12886:1	15548:1	16198:3	17053:1	17478:1	18873:1	20407:1	20661:1	20663:2	20781:1	23711:1	24040:1	25598:1	26021:1	27712:1	29437:1	29618:1	29824:1	30085:3	30540:1	32295:3	33224:4	35086:1	36896:1	39481:1	40245:1	40273:1	40285:1	41099:1	41135:2	41238:1	42827:1	43972:3	44586:1	44856:1	45481:1	45790:1	47637:1																																																																																																																																																																						
-1	2576:2	4303:2	8612:2	8980:6	10132:2	11006:2	15779:2	17582:2	18303:2	18677:2	21035:2	23262:4	27228:2	28079:2	28735:2	29383:2	29946:2	36823:2	43041:2	44586:6	45551:4	46341:4	46841:2	47321:2	47799:2	47931:2																																																																																																																																																																																																							
1	2016:1	3011:1	16198:1	17585:1	19235:1	20661:1	20863:1	21642:1	24807:1	27440:1	27826:1	30540:1	33244:1	43041:1	45551:1	45690:1	46339:1	46341:1	47799:1																																																																																																																																																																																																														
