Class,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolLogP,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,CalcNumAmideBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,RingCount,FractionCSP3,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState8,VSA_EState9,VSA_EState10
1,2.2190020999743,529.891998460512,32168.378171383,-2.29,14.1261523560971,5.78070815241593,2.991465685162,14.6983061338198,9.48607100299237,12.4214776349808,6.58292653282356,5.21172657591571,3.29178237656511,1.98856115766986,12.4214776349808,6.58292653282356,5.21172657591571,3.29178237656511,1.98856115766986,3.0496,84.9705000000001,268.36,268.15756326,20,248.2,0,3,3,0,3,4,104,0,2,0,0,2,0,0,0,0,0,2,0.235294117647059,23.55,119.994397337995,9.79981946170096,4.79453718407182,0,0,0,0,48.5309365476929,50.6923634634699,0,0,5.78324494636494,0,0,0,4.79453718407182,0,0,0,37.9905073924097,59.6578395310869,0,0,17.1580174957321,9.79981946170096,33.9739328770737,0,0,15.9214401674658,48.5309365476929,0,0,11.3747725493671,0,0,0,5.78324494636494,11.126902983394,11.3747725493671,0,0,86.5214439401026,0,0,4.79453718407182,0,43.3333333333333,0
-1,3.17167803044092,219.542999547847,104.200919306593,0.09,7.20001100110011,2.78220028173042,1.75107123452201,6.85337115112852,4.19837730275766,4.36594422659656,2.30498058122643,1.55843071886882,0.881647495466995,0.470499849997205,6.63373106465192,3.43887400025411,2.80926675282201,1.85577387699275,0.996542330223151,3.6468,41.472,181.449,179.930033136,9,178.425,0,0,0,0,3,0,48,0,1,0,0,1,0,0,0,0,0,1,0,0,68.341201800142,0,0,0,0,0,34.8028196706975,18.1991012053848,5.02263331374133,10.0452666274827,0,0,0,0,0,0,0,0,0,0,33.2670011466088,0,0,34.8028196706975,0,0,0,0,0,18.1991012053848,15.067899941224,0,0,0,34.8028196706975,0,0,15.067899941224,0,0,18.1991012053848,0,0,34.8028196706975,0,0,6.57185185185185,16.7614814814815
-1,2,21.0195500086539,34.3994618804395,-0.08,4.08891891891892,2.15721694667641,0.953692476260044,4.24264068711929,3,3.82842712474619,2.41421356237309,1.5,0.957106781186547,0.603553390593274,3.82842712474619,2.41421356237309,1.5,0.957106781186547,0.603553390593274,-0.8208,25.7394,86.138,86.08439832,6,76.058,2,2,2,2,2,0,36,0,0,1,1,0,0,0,0,1,1,1,1,24.06,37.9279705847062,10.6335772080127,0,0,0,0,0,0,26.1790256236503,0,0,0,0,0,0,0,10.6335772080127,0,0,26.1790256236503,0,0,0,0,10.6335772080127,26.1790256236503,0,0,0,0,0,0,0,0,0,0,0,0,26.1790256236503,0,0,0,10.6335772080127,0,0,0,11,0
-1,1.9568449948926,672.450759806084,673862.886196779,-1.74,19.0335927966222,6.77020131960548,2.96422195612339,19.1125196961929,12.247184559681,15.0122742718866,8.88207660056401,7.39244303309668,5.86852266054074,4.07811360973291,15.0122742718866,8.88207660056401,7.39244303309668,5.86852266054074,4.07811360973291,0.1778,90.262,367.398,367.16310214,26,342.198,2,8,7,2,8,1,144,0,0,2,3,0,0,0,0,2,3,3,0.666666666666667,116.12,151.403247019582,29.5403725738683,0,9.58907436814364,0,0,12.9997573065245,19.4205789294505,23.4849367292259,19.6963947763381,6.60688196451292,17.74685802788,0,0,11.9386105759037,33.9221939172346,0,5.91790604616139,44.4359756731132,26.303276740851,28.5055022985836,0,0,11.9386105759037,0,70.8481389861255,19.0628002757437,11.1251590709387,26.6891176452333,23.2982492738063,0,0,0,0,0,46.8565954662675,25.1455645234208,18.5386825589079,0,0,25.999514613049,0,0,9.4737259076001,25.0093821826023,-0.517188759763164,70.9338554264298,0
1,4.84281218137426,328.593015311675,2897.90803045335,-1.99,15.01,6.56188318338503,5.0469612794802,13.5854219586974,7.78980011783325,9.83644126792113,4.92732551454313,3.79348661319148,1.92946873203795,1.1682361879287,9.83644126792113,4.92732551454313,3.79348661319148,1.92946873203795,1.1682361879287,-0.2583,57.5865,245.235,245.10117058,17,230.115,2,8,5,2,8,6,96,2,0,0,0,0,0,0,0,0,0,0,0.666666666666667,116.14,97.9121518536066,10.423315998847,14.3836115522155,0,5.00891252395453,4.90706524398828,13.8474743993812,5.91790604616139,6.92373719969062,5.28588472096271,12.5865972350605,0,5.90717972935151,5.90717972935151,5.96930528795185,19.4901389470562,10.3257011279609,11.2037907671241,26.8130524282198,6.54475640591258,4.90706524398828,0,0,17.7836647466549,5.31678860400633,40.4857019005106,14.3836115522155,10.8249712901497,20.7712115990719,5.28588472096271,0,0,0,0,0,30.3702619817154,10.9268185701159,0,0,6.92373719969062,13.8474743993812,0,10.602673324969,5.10652739484071,19.2906767962037,0,56.6666666666667,0
-1,3.13486151134545,160.496629464596,72.4952658275456,-0.49,5.64315579227696,2.18536081892877,1.014610261986,5.98312766312544,3.80453045264031,4.68736554976773,2.51633250569424,1.74918384535301,1.07660510445124,0.550986266829359,5.44329449578619,2.89429697870347,2.15638397209362,1.50068444374359,0.686719642409561,2.64842,36.189,126.586,126.023627904,8,119.53,0,0,0,0,1,0,42,0,1,0,0,1,0,0,0,0,0,1,0.142857142857143,0,54.0996114607752,0,0,0,0,0,29.8000410956173,18.5535557598492,5.02263331374133,0,0,0,0,0,0,0,0,0,6.92373719969062,0,34.8515530792848,0,0,11.6009398902325,0,0,0,6.92373719969062,5.563451491697,24.2654682738464,5.02263331374133,0,0,0,11.6009398902325,0,0,0,10.5860848054383,0,0,31.1892054735371,0,11.6009398902325,0,0,11.7357716049383,5.70867283950617
-1,2.36477839515098,992.785994815168,203996.69807092,-2.34,13.3317444801661,5.13647069414921,1.76757961304769,15.1040835277556,10.8468665527507,13.1877162542694,8.18670448446185,5.91905626093333,4.84033051549029,3.8854506391585,13.1877162542694,8.18670448446185,5.91905626093333,4.84033051549029,3.8854506391585,6.27100000000001,97.716,284.402,284.15650064,22,264.242,0,0,0,0,0,2,108,0,4,0,0,4,0,0,0,0,0,4,0.181818181818182,0,130.936165172289,0,0,0,0,0,74.5111450839974,56.2858915160348,0,0,0,0,0,0,0,0,0,0,26.6891176452333,0,71.7905736680101,0,0,32.3173452867888,0,0,12.841643245852,0,24.9743773827752,60.6636706846161,0,32.3173452867888,0,0,0,0,0,0,12.841643245852,43.4442482701828,0,0,74.5111450839974,0,0,0,40.3333333333333,0
-1,3.52239474794016,145.728624104675,398.747658638441,0.88,12.88,7.29953674559211,5.51269356941757,9.44974746830583,5.68198051533947,7.60977539137892,3.61992550923893,1.84250898233426,1.12840961728858,0.53227918548521,10.1371957442343,7.33066464930896,6.46091944303878,4.59588380888248,2.04405115195559,2.2734,57.254,230.291,230.02002297,12,215.171,0,3,5,0,6,7,74,0,0,0,0,0,0,0,0,0,0,0,1,27.69,83.4076354169114,13.5712414851355,0,0,11.7618849493911,0,6.92373719969062,17.5597096953854,19.9724486893019,6.60688196451292,0,0,0,0,6.71860723236318,13.5712414851355,0,0,6.92373719969062,32.3321842605616,0,0,0,30.2873482703929,0,32.3321842605616,25.3780975737741,0,6.92373719969062,0,0,0,0,0,18.4804921817543,6.71860723236318,0,6.60688196451292,11.5057072134936,14.2195950825551,11.7618849493911,0,6.92373719969062,25.3780975737741,0,15.1694335789872,5.34187830687831,6.7942436696901
1,2.50595568936067,672.016446882752,11364.4025754349,-2.15,8.05482702145832,2.70034176490615,0.878458349928921,10.5351694270032,7.93265299037757,8.64336601820659,5.4191982963275,4.14436488403733,3.23878107213496,2.51892840942001,8.64336601820659,5.4191982963275,4.14436488403733,3.23878107213496,2.51892840942001,3.979,67.941,203.244,203.073499288,16,194.172,0,1,1,0,1,0,74,0,4,0,0,3,0,0,1,0,0,4,0,12.89,92.6750695757847,0,4.98397852094721,0,0,0,42.4645694792313,16.8388154973912,22.3555162150075,5.51670071761626,0,0,0,0,0,0,4.98397852094721,0,0,0,54.727780119306,0,0,32.4478217899402,0,4.98397852094721,0,0,0,54.727780119306,0,32.4478217899402,0,0,0,0,0,0,5.51670071761626,26.931121072324,0,6.19684357161308,53.5149150686401,0,0,0,31,0
1,1.55554553357661,72.5293250129808,234.399187903637,-0.08,4.7665885097227,1.70685644790775,1.20172925975124,5.39734122549854,3.94948974278318,4.79962424405317,3.18174795183611,2.48803387171258,1.61535507165041,0.841201120704758,4.79962424405317,3.18174795183611,2.48803387171258,1.61535507165041,0.841201120704758,0.5642,28.714,114.144,114.06807956,8,104.064,0,2,2,0,2,3,46,0,0,2,2,0,0,0,0,2,2,2,1,25.06,48.7793897517679,9.4737259076001,0,0,0,0,0,12.841643245852,0,25.4216967045224,0,0,0,0,0,9.4737259076001,0,0,25.0495760213486,13.2137639290258,0,0,0,0,0,25.4216967045224,9.4737259076001,0,12.841643245852,0,0,0,0,0,0,0,0,12.2079327754966,13.2137639290258,12.841643245852,0,0,0,9.4737259076001,0,0,15.6666666666667,0
1,2.29683526191914,20,6.85475297227335,-0.04,3.96,2.96,1.96,3.41421356237309,1.9142135623731,2.07066981384926,0.911211792771803,0.320970016628759,0.062994078834871,0,2.82659875986772,1.44573427659665,0.629576716552942,0.188982236504614,0,0.4241,16.784,78.498,77.987242396,4,75.474,0,1,1,0,2,1,24,0,0,0,0,0,0,0,0,0,0,0,0.5,17.07,29.5689814691516,4.79453718407182,0,0,0,11.6009398902325,0,0,0,5.88000344497034,6.28616052312956,0,0,0,0,4.79453718407182,0,0,0,5.88000344497034,0,0,0,17.8871004133621,0,12.1661639680999,4.79453718407182,0,0,0,0,0,0,0,11.6009398902325,0,5.88000344497034,6.28616052312956,0,0,0,0,0,16.3954770743043,0,0,9.79320987654321,4.8179012345679
1,2.2240619090568,544.9201015887,13855.3676355512,-2.16,12.3009542938711,5.44896328989299,2.94393133174792,12.9578191578136,8.66470379794645,10.9604429400169,5.9139650584854,4.40076591991947,2.72617279912351,1.63627407956926,10.9604429400169,5.9139650584854,4.40076591991947,2.72617279912351,1.63627407956926,4.47642,76.124,239.322,239.142247544,18,222.186,0,3,3,0,3,3,92,0,2,0,0,2,0,0,0,0,0,2,0.2,27.96,107.789935183443,4.89990973085048,0,0,10.2285002512588,0,18.1991012053848,42.8190240336957,19.7827302400379,11.3747725493671,0,0,0,0,0,0,0,10.2285002512588,6.92373719969062,18.9952536962049,54.0943880393899,0,0,17.0621588240507,4.89990973085048,14.0953439653544,0,6.92373719969062,5.563451491697,58.7594367989517,0,0,17.0621588240507,0,0,0,0,0,16.9382240410641,5.68738627468356,0,63.4836506442763,21.1947770505709,0,0,0,36.6666666666667,0
1,3.14231714326899,355.497695222873,451.613737132692,-0.91,9.18017132551849,3.2203779509371,1.81795777882286,9.19023444431199,5.55967873741971,6.61149621733972,3.35162396343793,2.43434044747618,1.48643477283916,0.785463123850696,7.42799279826745,4.83478721103232,4.14832080404928,2.68950395959796,1.41593363653678,0.14702,45.6879,186.236,186.04629856,12,176.156,3,4,3,2,5,2,66,0,1,0,0,1,0,0,0,0,0,1,0.142857142857143,72.19,71.4170100271644,0,5.84267027026624,8.41779698432894,4.83109765755614,0,17.6961856286202,19.0564713366138,0,4.89548347551778,0,0,0,10.0232911534076,0,8.41779698432894,4.83109765755614,5.84267027026624,11.8192206752084,0,29.8289197655434,0,0,10.0232911534076,10.6737679278224,8.41779698432894,10.0232911534076,6.92373719969062,5.563451491697,29.1609517493642,0,0,0,0,0,10.0232911534076,4.89548347551778,0,5.563451491697,12.1327341369232,16.9638317944794,6.92373719969062,0,5.84267027026624,8.41779698432894,22.1522297808012,16.0849461451247,-3.48717592592593
-1,3.82319252627015,143.928355044895,121.279303067866,-0.57,9.43,4.27795867808859,2.82385337487096,8.14626436994197,4.59142281507558,5.88716639477699,2.90372251090277,1.72525416317897,0.850450294397871,0.381386257146541,6.64309534079544,3.34015829137476,2.16168994365095,1.33592942654629,0.444380335981413,0.7459,36.955,164.588,164.024021828,10,155.516,0,3,3,0,4,3,58,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,43.37,64.3038172562887,4.73686295380005,4.79453718407182,4.79453718407182,0,11.6009398902325,0,13.8474743993812,0,6.60688196451292,0,11.1603328145707,0,0,5.96930528795185,14.3259373219437,0,0,19.224562267587,6.60688196451292,0,0,0,23.3534901245493,0,23.7365200670354,14.3259373219437,0,13.8474743993812,0,0,0,0,0,11.6009398902325,11.3463931561576,12.3901269108779,0,0,6.92373719969062,6.92373719969062,0,4.73686295380005,11.6009398902325,9.58907436814364,0,26.4568981481481,5.32087962962963
1,1.1018705149209,1448.72353880829,1453768526254.28,-1.43,42.6856696704078,15.5512388041818,6.68922613336115,40.6975771759607,26.3955219056566,31.7844303153953,19.8615919617168,17.9982263880546,14.9710559729669,12.0137291614183,31.7844303153953,19.8615919617168,17.9982263880546,14.9710559729669,12.0137291614183,-2.93809999999999,186.3958,804.880000000001,804.37796508,56,744.4,11,18,18,11,18,9,320,0,0,7,7,0,4,4,0,3,3,7,0.921052631578947,294.98,324.091052904856,84.5929790660481,4.79453718407182,0,0,0,19.9234945062151,86.5292077442843,0,30.8366871739192,73.2475966529796,12.5800534586704,6.29002672933521,0,5.96930528795185,89.3875162501199,0,28.0807835005131,169.353596657684,19.8206458935388,12.1520402136678,0,0,5.96930528795185,0,179.680480176707,33.2157149068721,28.0807835005131,71.6348690057153,12.1520402136678,0,0,0,0,0,128.923669302856,22.6657930311163,44.9457513604821,18.4147477759213,0,0,6.92373719969062,13.5026728832891,28.4211777228003,60.9663385273196,0,150,0
1,2.22157508093079,807.070838480528,47044.5866334699,-2.22,10.6795604838256,3.63846863929009,1.42972943137359,12.9827631841959,9.23718344301788,10.8500926377004,6.62360942436853,5.30391090699347,4.17752731458844,3.20821769345742,10.8500926377004,6.62360942436853,5.30391090699347,4.17752731458844,3.20821769345742,3.6909,80.0928,249.313,249.1153641,19,234.193,1,2,2,1,2,0,94,0,3,0,1,3,0,0,0,0,1,4,0.176470588235294,23.47,111.437794795027,10.0064371256912,0,0,0,0,24.2654682738464,51.728271177867,19.2798146632733,0,5.74951183328391,0,0,0,0,5.10652739484071,0,0,6.42082162292601,18.4923381194402,48.0280209709283,0,5.74951183328391,27.2322831325427,4.89990973085048,18.6989557834305,6.42082162292601,0,5.563451491697,42.4645694792313,0,21.5448968578592,5.68738627468356,5.74951183328391,0,0,0,5.74951183328391,18.3518022433034,27.4095104097749,6.06636706846161,12.1327341369232,36.2130499873741,0,5.10652739484071,0,38.6666666666667,0
-1,1.92404330808044,930.755543087724,341895.007925316,-1.94,12.5888330849242,4.0746837784715,1.45715296358653,15.0077072105783,10.6647037979464,12.1535284425497,7.63053671037719,6.35936332686779,5.11260775737093,3.95462683522392,12.1535284425497,7.63053671037719,6.35936332686779,5.11260775737093,3.95462683522392,3.14922,84.7716,292.334,292.109944372,22,276.206,2,3,3,2,3,0,110,0,3,1,2,3,0,1,0,1,1,5,0.263157894736842,52.99,127.309793181791,14.9499177434815,0,0,0,0,42.4645694792313,45.1589885326408,0,0,24.4158655509932,0,0,0,0,14.9499177434815,0,0,31.3396027506838,0,59.1549239543223,0,0,21.5448968578592,0,22.420987565178,4.73686295380005,6.92373719969062,28.8982872505876,42.4645694792313,0,21.5448968578592,0,0,0,12.2079327754966,12.2079327754966,0,16.5131271978588,21.7221241350914,0,6.06636706846161,43.3219396104603,4.73686295380005,10.2130547896814,0,48.5,0
1,2.59730052953381,741.56065442924,10180.5402275952,-2.17,10.0142234868344,3.16252631211911,1.28368033522909,12.1543360594497,8.07538740046941,10.0209051895687,5.42536060787622,4.29881402232316,3.00067443280115,2.18473434853767,10.0209051895687,5.42536060787622,4.29881402232316,3.00067443280115,2.18473434853767,1.71554,67.6964,227.271,227.117095416,17,214.167,2,5,5,1,5,0,86,0,3,0,0,1,0,0,2,0,0,3,0.25,69.62,98.3075250736191,10.3007671249535,4.98397852094721,9.96795704189442,0,0,0,25.4772929595399,13.2445155542903,16.727329430081,11.0334014352325,0,5.94833928098649,0,0,0,19.519035210633,7.04767198267719,13.8474743993812,5.73366747716219,23.5205901266201,0,0,28.0151421514515,5.73366747716219,19.519035210633,7.04767198267719,13.8474743993812,11.2573794865455,12.2632106400747,0,22.066802870465,5.94833928098649,0,0,0,0,5.94833928098649,33.3241823570105,0,6.19684357161308,31.5286130983114,14.9519355628416,5.73366747716219,0,1.88059901738473,34.7860676492819,0
1,2.43890834345429,747.865517959861,39351.9918498251,-2.43,11.6486588405396,4.34844702750897,1.65915996152691,13.4054129150063,9.2787182053288,10.8896078341139,5.75086631452219,4.00882045961625,3.06203507487732,2.17769238681812,10.8896078341139,5.75086631452219,4.00882045961625,3.06203507487732,2.17769238681812,3.0068,71.171,259.261,259.084457896,19,246.157,0,5,5,0,5,3,98,0,3,0,0,1,0,0,2,0,0,3,0.214285714285714,53.72,109.244171459701,18.6277397984535,0,4.98397852094721,0,0,0,12.1327341369232,11.4525912829264,38.4954805515527,5.74951183328391,11.4990236665678,5.71349664479371,0,0,18.6277397984535,4.98397852094721,0,0,21.3293926238326,24.4622642010239,0,17.2485354998517,22.0026457913396,14.2105888614001,26.3133711447798,0,0,0,28.8794151380772,0,22.0026457913396,0,17.2485354998517,0,0,0,17.2125203113615,22.0386609798298,0,33.6589226879333,12.1327341369232,4.98397852094721,18.6277397984535,0,5.33538950302343,37.3312771636432,0
-1,2.00373275366798,560.049649552965,43602.7369517257,-1.75,13.2431412894376,4.37961961420588,1.69273676548809,14.4911993526332,9.46938090558256,12.4345384110592,6.94329436685752,5.95112357283385,4.71605017253575,3.77670357916028,12.4345384110592,6.94329436685752,5.95112357283385,4.71605017253575,3.77670357916028,1.7739,78.3157,275.352,275.163376912,20,254.184,1,5,4,1,5,1,108,1,1,1,2,1,0,0,0,1,2,3,0.533333333333333,44.81,119.048816695573,14.9535612886569,4.89990973085048,4.79453718407182,0,0,6.92373719969062,37.231046302685,31.7424771153473,6.16577561213453,5.74951183328391,0,0,0,6.09324007093842,9.53140013787187,10.2166983348568,0,24.9253249041479,32.5876820847946,23.7625526970818,0,5.74951183328391,11.780626345622,14.9535612886569,44.8466977678676,5.41499046939678,0,18.9080103143136,18.1991012053848,0,0,10.4819234587554,5.74951183328391,0,6.09324007093842,5.41499046939678,11.9152874454184,12.9655780288386,11.2508377663806,7.04767198267719,18.1991012053848,36.1356892307523,4.73686295380005,4.79453718407182,0,43.25,0
-1,3.03245553203368,147.388338914672,70.798923760879,-0.5,5.63333333333333,2.1786703601108,1.23407202216067,5.98312766312544,3.7876937002347,4.26471581895736,2.29902457614535,1.55155122356933,0.870005093526035,0.462780324540795,5.85071235807206,3.0920228457027,2.46722675236102,1.39867060656427,0.727113081059913,2.0313,38.5544,172.025,170.968361292,8,165.977,2,1,1,1,2,0,42,0,1,0,0,1,0,0,0,0,0,1,0,26.02,56.6388414221511,5.73366747716219,0,0,0,0,15.9299438979493,24.2654682738464,10.160105790516,0,0,0,0,0,0,0,0,0,0,5.73366747716219,28.7381877896789,0,0,21.6173301726329,5.73366747716219,0,0,0,0,28.7381877896789,0,0,5.68738627468356,0,15.9299438979493,0,0,0,10.160105790516,0,0,24.2654682738464,15.9299438979493,5.73366747716219,0,1.06175925925926,13.731712962963,0
1,1.86045773667174,617.871973940858,90053.7456747577,-1.64,8.45986112864537,2.39580985161222,0.752552477332207,11.4303569413886,8.93265299037757,9.77350269189626,6.71410161513776,5.86695098702863,5.01474287801999,4.14472876480641,9.77350269189626,6.71410161513776,5.86695098702863,5.01474287801999,4.14472876480641,2.7516,69.1134,232.286,232.100048384,18,220.19,2,2,2,2,2,0,86,0,2,2,4,2,0,2,0,2,2,6,0.25,43.88,105.024665536247,0,10.6335772080127,0,0,0,36.3982024107697,33.380708950182,0,24.1673633165918,0,0,0,0,0,0,10.6335772080127,0,24.1673633165918,0,58.6520083775576,0,11.126902983394,0,10.6335772080127,0,0,0,46.4211692833798,36.3982024107697,0,11.126902983394,0,0,0,0,0,24.1673633165918,0,33.380708950182,0,0,47.0317796187823,0,0,0,32.3333333333333,0
1,2.98816088213427,47.5097750043269,19.8002690597803,-0.77,5.23,2.46640661938534,1.53959752321982,4.99156383156272,2.80806041249045,3.39384685011735,1.39395055085938,0.655308608763023,0.311162232763279,0.058925565098879,3.39384685011735,1.39395055085938,0.655308608763023,0.311162232763279,0.058925565098879,-0.7839,19.7281,90.082,90.042927432,6,84.034,3,4,3,2,4,0,36,1,0,0,0,0,0,0,0,0,0,0,0.5,64.35,35.2230518518755,10.154377187743,0,4.79453718407182,5.89697547127706,0,0,0,7.04767198267719,0,0,0,0,0,6.09324007093842,9.63212576780846,5.31678860400633,5.89697547127706,0,7.04767198267719,0,0,0,6.09324007093842,11.2137640752834,13.1409120536156,4.83758858373663,0,0,0,0,0,4.79453718407182,0,0,6.09324007093842,0,0,0,7.04767198267719,0,0,16.05135265902,0,4.79453718407182,0,20.6666666666667,0
1,3.6686264619338,122.973736602512,40.3392039541307,-1.46,6.54,2.66972159096223,4.54,6.56891410075235,3.62589765768623,3.86562431030689,1.63281215515345,0.876475335977732,0.247119711930698,0.098559855965349,3.86562431030689,1.63281215515345,0.876475335977732,0.247119711930698,0.098559855965349,-0.404,24.0228,116.08,116.033425368,8,112.048,4,6,2,2,6,0,44,4,0,0,0,0,0,0,0,0,0,0,0,110.9,44.5537965808282,11.4673349543244,0,9.58907436814364,0,0,10.2285002512588,0,0,0,0,0,0,0,12.0622290246761,9.58907436814364,0,21.6958352055832,0,0,0,0,0,12.0622290246761,11.4673349543244,12.0622290246761,0,0,0,10.2285002512588,0,0,9.58907436814364,0,0,12.0622290246761,0,0,0,0,0,0,21.6958352055832,0,9.58907436814364,0,31.3333333333333,0
-1,2,54.0391000173078,655.696684561157,-0.16,9.92445945945946,7.48714207450694,5.48524744338934,8.48528137423857,6,7.28984741134783,4.3094010767585,2.44948974278318,1.48803387171258,0.879652811254894,7.28984741134783,4.3094010767585,2.44948974278318,1.48803387171258,0.879652811254894,0.0664,43.276,176.212,176.104858992,12,160.084,0,4,4,0,4,0,72,0,0,1,1,0,0,0,0,1,1,1,1,36.92,72.7421955931041,18.9474518152002,0,0,0,0,0,0,0,52.8550557161033,0,0,0,0,0,18.9474518152002,0,0,0,52.8550557161033,0,0,0,0,0,52.8550557161033,18.9474518152002,0,0,0,0,0,0,0,0,0,0,52.8550557161033,0,0,0,0,0,18.9474518152002,0,0,26,0
1,2.02261779087917,915.865732386896,121348.584411149,-2.6,10.2190234955018,3.48652156764316,1.16300914865101,13.1040835277556,9.91581623797197,10.9282032302755,6.97008467928146,5.45420143567801,4.37090389940122,3.4758542461424,10.9282032302755,6.97008467928146,5.45420143567801,4.37090389940122,3.4758542461424,5.6404,85.884,252.316,252.093900384,20,240.22,0,0,0,0,0,0,92,0,4,0,1,4,0,1,0,0,0,5,0,0,116.845995235502,0,0,0,0,0,60.6636706846161,55.9314369615704,0,0,0,0,0,0,0,0,0,0,0,0,72.7964048215393,0,22.253805966788,21.5448968578592,0,0,0,0,0,72.7964048215393,0,43.7987028246472,0,0,0,0,0,0,0,43.7987028246472,0,0,72.7964048215393,0,0,0,37.3333333333333,0
1,1.95039780908836,872.43884768836,570640.159036141,-1.82,17.9856055179514,8.51666052540486,4.2354153714512,17.6480536021256,12.2238766504624,13.9808896793631,8.17242075112812,5.58893247866878,3.86773172250986,2.68533783904875,15.4927475714,9.08490770796219,6.40333273214999,4.29181106180221,2.98531201504626,4.0754,105.3024,379.291,378.10141662,25,359.131,2,5,5,2,7,8,132,0,3,0,0,1,0,0,2,0,0,3,0.333333333333333,59.07,156.243482881726,15.3704401618127,0,9.96795704189442,0,11.6009398902325,11.6009398902325,37.231046302685,35.4447408534632,23.8305852511936,5.51670071761626,0,5.87998833643537,0,0,4.73686295380005,15.2847456459007,0,6.42082162292601,37.9408588079919,35.3544686560494,0,5.87998833643537,50.8255924224622,15.3704401618127,42.59202724588,0,0,6.42082162292601,30.331835342308,5.02263331374133,21.9363263673136,5.68738627468356,5.87998833643537,23.201879780465,0,0,16.782625095147,53.6788034826609,0,7.10979754127753,30.331835342308,20.6015342499071,27.9387427342651,0,0,42.0925453541306,11.7963435347582
-1,2.84156436598538,1756.23998038561,4641548711425.41,-0.720000000000001,57.4074209043708,27.18097208926,15.1509318794634,47.3332516663523,28.9967215534375,32.5944452891517,17.9381229932677,13.1798680054871,8.41847123298727,5.26069181674627,45.5394350362096,24.4106178667967,19.6523628790161,14.77707952901,14.7173375328987,-1.5869,272.95,1550.188,1549.713302708,62,1505.836,13,21,15,13,27,22,346,6,2,0,0,2,0,0,0,0,0,2,0.485714285714286,339.09,436.28954712781,77.0257204312926,28.7672231044309,0,0,0,0,135.545223762408,47.1668645651623,117.946180209035,0,0,11.814359458703,23.628718917406,0,74.7259696579973,21.2671544160253,0,44.3673063381228,75.4958857552281,43.6748995931804,0,0,182.363074687884,31.0669738777263,177.617723161944,9.58907436814364,21.4210936263924,55.2794291024565,0,0,0,11.3747725493671,0,135.545223762408,105.479950984727,81.2286977661978,0,23.6472938610822,0,135.545223762408,0,21.2671544160253,0,74.7259696579973,0.675685771341497,167.065711448803,0
1,3.28362361411241,399.171281690642,1293.59536937476,-1.27,10.8085545954438,3.84965580513145,1.66102882747094,10.8783151775108,6.48526966519293,6.74438399383773,3.19146451382091,2.11299466414785,1.31517428231251,0.721226683504496,8.25624188587464,3.94739345983936,2.86892361016631,2.12318069821866,1.11119153624445,2.2812,46.7219,239.998,238.938827556,14,236.974,0,6,5,0,8,2,76,0,1,0,0,0,0,0,1,0,0,1,0.166666666666667,82.58,87.4901921181808,9.1540138908534,10.1143182687656,4.79453718407182,0,0,23.201879780465,0,0,7.10979754127753,9.945944362559,5.02263331374133,5.76024741887444,0,11.8534874898129,18.8718621237429,0,0,0,7.10979754127753,25.9198323151227,0,0,35.0553672702779,0,18.0024138780471,4.73686295380005,10.1143182687656,10.5547846029463,4.41715093705335,10.0452666274827,0,5.88418220186101,0,23.201879780465,27.5596792712463,5.02263331374133,0,7.10979754127753,0,0,0,9.1540138908534,23.201879780465,14.9088554528374,4.52180555555556,33.0982586923658,10.9354913076342
