-1	3477:1	4261:1	8938:2	11920:2	22920:1	23913:2	25437:2	29739:2	36384:2	39887:2	43505:2	44360:2	45903:4	46911:1	47365:2	47719:2	48015:2	49207:2																																																																																																																																																																																																				
-1	7263:1	7950:1	8938:1	11920:1	23081:1	23110:2	26075:1	26339:1	27368:1	30415:1	34431:1	36064:2	39325:2	39887:1	40860:1	42790:1	42954:1	43565:1	44308:1	45285:1	45903:3	46854:1	47799:1	49207:1	49227:5																																																																																																																																																																																													
-1	2560:1	5699:3	6612:1	8938:1	11916:2	11920:1	12268:2	19242:1	19502:1	21199:1	23110:2	27026:1	27368:2	33048:2	33988:7	35501:2	39887:1	40326:2	40764:1	42351:1	42805:1	44296:2	45090:11	45903:15	46116:1	48376:1	48599:2	49227:2																																																																																																																																																																																										
-1	5699:2	8938:2	11920:2	19242:2	21199:2	27026:2	33988:4	39887:2	45090:6	45903:8	46116:2																																																																																																																																																																																																											
1	1349:1	1719:1	2834:1	4657:1	5458:1	7359:1	8342:1	8502:2	8508:3	8938:1	10330:1	11920:1	15269:1	15909:2	15916:2	16730:1	18035:2	20917:1	21337:2	23059:2	23223:1	23658:1	24025:1	25465:1	29148:1	30511:2	30708:2	31475:2	32267:2	33275:4	34297:2	34464:2	35151:2	35477:1	35499:1	38138:1	38555:1	39547:3	39887:1	42688:1	44007:1	44777:1	45432:1	45903:3	47143:2	48594:1	49207:2	49233:2																																																																																																																																																																						
-1	123:2	2724:1	3050:1	4214:2	4335:1	5233:1	5524:1	6644:1	7789:2	8508:1	8938:1	10003:1	10828:1	10957:1	13854:4	14579:1	14725:1	15779:1	15916:1	16492:1	16573:2	18435:2	19439:2	19633:1	20509:1	20575:4	21337:10	21340:2	22018:1	22861:1	22973:1	23128:2	23574:1	23731:1	25807:1	30125:1	31020:1	31491:1	31652:1	33275:6	33323:4	34049:1	34240:2	34297:5	34809:1	35031:1	35244:1	35927:1	36516:1	37044:1	38435:1	39187:1	39504:1	39887:1	40961:1	41414:1	41867:1	42594:1	44227:1	44337:1	45293:1	45903:1	48449:1																																																																																																																																																							
-1	977:1	1807:1	2615:1	3050:1	3085:1	7290:1	7306:1	7399:1	7529:2	7660:1	7789:1	8938:1	9293:1	9362:2	9983:1	10600:1	13468:1	13854:2	14443:1	15916:1	18437:1	20575:3	21337:5	21340:1	21382:1	21444:2	21780:1	22885:1	22935:1	23528:1	24786:1	26385:1	26618:1	28632:1	29501:1	29980:1	32049:1	33275:2	33323:2	34297:4	34738:1	34814:1	35067:1	35362:1	36012:1	36939:1	37332:1	39003:1	39711:1	39887:1	40336:1	42719:1	43051:1	43094:1	43772:1	44360:1	44982:1	45090:1	45860:2	45903:5	46911:1	47298:1	47719:1	49160:1	49207:1																																																																																																																																																					
-1	1221:2	1451:2	2124:1	5424:1	7033:1	8938:2	8984:2	9123:1	9387:2	11479:2	13845:1	13854:2	14393:1	14510:1	14735:1	15131:1	17422:2	21105:1	23841:2	23961:1	25512:1	25749:1	29394:2	29980:2	30374:1	30958:1	33275:3	34000:1	34297:5	35969:1	37523:1	38064:1	38308:1	39031:1	39389:1	39887:2	41857:1	43300:2	44337:1	45017:1	45293:2	45364:1	45903:2	46911:3	48425:1																																																																																																																																																																									
-1	1385:1	1662:1	2046:1	3037:1	3691:1	4671:1	5171:1	8927:1	8938:2	9733:1	11571:1	12400:1	13854:2	14158:1	14428:1	14639:1	15221:1	15613:1	16130:1	16730:4	17331:1	18027:1	18945:1	20053:1	20121:1	20284:1	21337:3	21340:1	23135:1	24003:1	24508:1	25131:1	26776:1	27106:1	27205:1	27397:1	28491:1	30599:1	31064:1	31450:1	32451:1	32511:1	33106:1	33275:4	33323:1	34297:4	34440:1	36874:1	36926:1	37148:1	37311:1	37483:1	37989:1	38316:1	38662:1	39899:1	40109:1	40143:1	40595:1	41672:2	42351:1	45760:1	46911:1	46959:1	48155:1	48306:1	49405:1																																																																																																																																																			
-1	3885:1	5458:1	15478:1	17994:2	40837:3	42351:2	43030:1	44264:3	44458:1																																																																																																																																																																																																													
-1	3996:1	5458:1	7634:1	11760:1	12608:1	13854:2	14206:1	15773:1	19899:1	21682:1	25465:1	25512:1	30958:1	33154:1	33275:2	33492:1	34297:3	37685:1	40147:1	40436:1	40837:3	44264:4	45293:1	47615:1																																																																																																																																																																																														
-1	2781:1	3885:1	3988:2	4017:1	6745:1	8916:1	8938:2	10899:1	12012:1	12910:1	13854:2	14459:1	15916:1	16332:1	16404:1	20926:1	23913:1	24929:1	27205:1	29252:1	29788:1	32767:1	33275:3	34297:3	34336:1	34628:1	37685:2	38226:1	39781:1	40336:1	40595:1	41284:1	44264:2	44360:1	45068:1	45903:1	46837:1	46911:2	47719:1	49207:1	49283:1	49739:1																																																																																																																																																																												
1	2538:1	4017:1	7612:1	9925:1	10899:1	13854:2	13861:1	15916:1	16404:1	17375:1	18546:1	27551:1	27847:1	33275:3	34297:3	37685:2	41269:1	42351:1	44264:2	47392:1	49283:1																																																																																																																																																																																																	
-1	8046:1	8867:2	8938:2	9671:1	9696:1	10899:1	11592:1	13547:1	13854:4	14086:1	15227:1	15444:1	19096:1	21351:1	21444:1	22651:1	24877:1	26570:1	32743:1	33275:2	34297:4	35477:1	35669:1	35811:1	36226:1	37685:1	44264:1	44360:1	46911:1	46957:1	46959:1	47662:1	47719:1	49207:1	49283:2																																																																																																																																																																																			
-1	434:1	4219:1	7490:1	11381:1	22732:1	34068:1	36556:1	42351:1	44264:1	44360:1	45903:2	47719:1	48015:1	49207:1																																																																																																																																																																																																								
-1	434:2	457:2	9293:4	10850:2	11381:2	18919:2	19291:2	23297:2	24015:2	27996:2	39497:2	44264:2	45903:6	46911:2																																																																																																																																																																																																								
-1	7129:4	8606:2	8938:4	9696:4	11100:2	13854:8	14986:2	17826:1	18478:2	23376:2	24124:1	24658:2	24786:2	26900:2	31589:4	33275:4	34297:8	35477:2	41902:2	44152:1	45903:1	49396:2																																																																																																																																																																																																
-1	1230:1	5920:1	8938:1	12256:1	13526:1	13854:4	20548:1	21816:2	22090:1	22954:1	29478:1	29854:1	33275:2	33524:1	33768:1	34297:4	38120:2	39048:1	42490:1	44360:1	45937:1	46911:1	46959:1	47042:1	47719:1	47799:1	49207:2	49227:1																																																																																																																																																																																										
-1	1615:1	3691:1	4215:1	4418:1	8827:2	8938:2	11632:1	12719:1	13854:4	14776:1	20580:1	21766:1	21816:2	24375:1	26618:1	28181:1	33275:2	33524:1	34297:4	35455:1	35906:1	36399:1	38836:1	39887:1	42466:1	44360:1	45903:1	46911:1	46959:1	47719:1	47731:1	47750:1	49207:1	49227:2	49264:1																																																																																																																																																																																			
-1	1662:1	3691:1	8938:1	13854:2	14131:1	15497:1	15916:1	20862:1	23059:2	27205:1	30511:1	30708:2	31475:1	31996:1	32267:2	33231:1	33275:3	34297:3	35151:2	36470:1	38561:1	39093:1	40043:1	40595:1	42386:1	43876:1	44370:1	46911:1	46959:1	49207:2	49233:2	49412:1																																																																																																																																																																																						
-1	1506:2	3691:1	4489:1	7034:1	8130:2	8665:1	8827:1	8938:1	11229:2	11844:1	13854:4	14749:1	15916:1	16251:1	19560:1	24404:1	26618:1	29266:1	29980:2	33275:3	33499:1	33617:1	34297:7	35457:1	37327:1	43300:2	46911:1	46959:1	49264:1																																																																																																																																																																																									
-1	3158:1	7145:1	8938:3	10521:2	15019:2	35336:1	38308:1	42008:1	46911:2	46959:2	49207:1																																																																																																																																																																																																											
-1	972:1	4682:1	6515:1	8938:3	11664:1	12457:1	13045:1	15191:1	15644:1	15753:1	16798:1	19245:1	19971:1	20087:1	20367:1	27677:1	27688:1	27850:1	27944:1	30075:1	30807:1	31368:1	32550:1	33021:2	33275:3	33328:1	34338:1	36548:1	37766:1	38672:1	40953:1	42080:1	42851:1	42973:1	43855:1	44337:2	45293:2	47719:1	48041:1	49362:2	49697:1																																																																																																																																																																													
-1	2017:1	2414:1	2489:1	4266:1	5854:2	8938:3	11576:1	15753:1	16600:1	19245:1	20087:2	24843:2	28854:1	30075:1	30107:1	30213:1	30245:1	30249:1	31368:1	33021:2	33275:3	36548:1	36720:1	37903:1	38672:2	39887:2	39904:1	42080:1	43824:1	44337:1	45293:1	45622:1	45903:2	46473:1	48481:2																																																																																																																																																																																			
1	2834:3	3337:1	3885:1	3988:2	5458:3	6093:1	6214:1	7280:1	7634:1	8025:1	8354:1	8375:1	8508:9	8938:4	9327:1	9612:1	9787:2	10200:1	11436:1	11513:1	12187:1	13854:2	14311:1	15050:1	15060:1	15269:2	15916:4	16730:2	19252:2	20574:1	21337:1	21340:1	21795:1	23191:1	24228:1	24786:1	24929:1	25109:1	25465:3	26540:1	28141:1	29615:1	29788:1	30065:1	32796:1	33275:6	33740:1	33992:2	34297:6	34336:1	34877:1	35477:1	38008:1	38014:1	38555:3	38652:1	38770:1	38835:1	39547:9	39887:1	40185:1	40583:1	40948:1	42536:1	43581:1	43746:1	44104:1	44360:2	45115:1	45587:1	45903:2	46911:1	47286:1	47719:2	49207:2	49362:1	49500:1																																																																																																																																									
-1	2834:1	2995:1	4803:1	5458:1	5920:1	7399:1	8508:3	11575:1	12187:1	13854:2	15916:1	22732:1	25465:1	26057:1	27210:1	29980:1	33275:2	34297:4	34350:1	34829:1	38555:1	39547:3	39776:1	41689:1	41733:1	42351:1	44360:1	44822:1	46764:1	47719:1	49207:1																																																																																																																																																																																							
-1	2598:1	3506:1	5193:1	5406:1	6747:1	8508:1	13888:1	14312:1	15962:1	16411:1	16730:1	20087:1	20575:1	21337:3	21340:1	23116:1	23902:1	25461:1	29088:1	29717:1	29943:1	30500:2	31450:1	31583:1	33238:1	33275:3	34297:1	36194:1	38090:1	38616:1	38672:1	39172:1	40473:1	40739:1	41178:1	42200:1	44812:1	47143:1	47354:1	47718:1	48449:1	49207:2																																																																																																																																																																												
-1	3885:1	5154:1	11125:1	12472:1	13472:2	13589:1	19863:1	19949:2	22243:1	22823:1	23724:1	31269:1	32174:1	35165:1	43096:2	43466:1	47719:1	48483:1																																																																																																																																																																																																				
-1	7612:1	13472:1	13854:2	16501:1	17147:1	19949:1	20091:1	26102:1	27847:1	28730:1	29980:2	33275:2	34297:4	36592:1	38038:1	40702:1	42351:1	43096:1	43300:2	45185:1	47051:1	49413:1																																																																																																																																																																																																
-1	8938:2	9696:2	13415:1	13472:1	19512:1	19949:1	20917:1	23772:1	28496:1	35477:1	39277:1	42067:1	43096:1	45903:2	46053:1	48228:1																																																																																																																																																																																																						
-1	694:1	708:1	2046:2	2598:1	4177:1	4249:1	4803:1	7217:1	8508:2	9452:1	10269:1	10796:1	11836:1	11899:1	12512:1	12791:1	12949:1	14639:1	15221:1	15916:1	16089:1	16492:1	16730:3	17277:1	17600:1	17659:1	19181:1	19863:1	20650:1	21337:5	21340:2	22717:1	22732:1	23284:1	23593:1	23806:1	24952:1	25687:1	27247:1	27315:1	28469:1	29361:1	30500:1	31198:1	32668:1	33275:7	33961:1	34297:2	34753:1	36486:1	37112:1	37553:1	37685:1	40098:1	40282:1	40473:1	40699:1	40739:1	41391:1	41936:1	42101:1	42351:1	43995:1	44104:1	44264:1	44360:1	46081:1	47523:1	47719:1	48449:1	49207:2	49507:1	49686:1																																																																																																																																													
-1	2598:1	3237:1	3836:1	4838:1	5744:1	5985:1	6375:1	8047:1	9316:1	10090:1	10373:1	11977:1	13483:1	13822:1	13854:1	15857:1	16730:4	16921:1	18299:1	18366:1	18945:1	19502:1	21340:1	21589:1	22444:1	22823:1	24887:1	27498:1	27849:1	28491:1	30276:1	31450:2	33275:2	34028:1	34135:1	34297:2	36119:1	36127:1	36461:1	39440:1	39454:1	42351:2	42468:1	42469:1	44337:1	44385:1	45293:1	45903:1	48340:1	48429:1																																																																																																																																																																				
-1	3202:1	8938:1	9696:1	12017:1	19863:1	22720:1	25881:1	29939:1	33021:1	35477:1	38305:1	43493:1	44360:1	45443:1	47719:1	49207:2																																																																																																																																																																																																						
-1	1221:1	1851:2	3678:1	4005:1	4977:1	5326:1	5616:1	6742:1	7004:1	8504:1	9387:1	10314:1	10497:1	13300:1	13854:6	14404:1	15491:1	15722:1	17134:1	17422:1	17939:1	18330:2	19333:1	19547:1	19863:1	20087:1	21972:1	25512:1	25749:1	26000:1	27501:1	28472:1	29980:2	30955:1	30958:1	33021:1	33275:5	33826:1	34297:9	36841:1	37303:1	38657:1	38672:1	38806:2	39683:1	40962:1	41558:1	43300:2	43363:1	43780:1	45293:1	48556:1	49207:2																																																																																																																																																																	
1	3022:1	6742:2	7399:1	7922:1	8938:1	11165:2	11190:1	13854:2	19863:2	29980:1	30474:1	30781:2	33275:3	33379:1	34297:3	40062:2	44584:2																																																																																																																																																																																																					
-1	979:1	4977:1	6742:1	6801:1	13854:1	15971:1	18283:1	19863:1	20028:1	22747:1	24837:1	25322:1	25512:1	29980:1	33275:1	34297:4	44221:1	45293:1	49706:1																																																																																																																																																																																																			
-1	1077:1	3885:1	3988:2	4945:1	7173:1	8938:2	10690:1	20087:2	22444:1	22694:1	22823:1	24326:1	24433:1	24922:1	29076:1	29910:1	30245:1	33021:1	33275:3	34051:1	37685:1	37992:1	38267:1	38672:2	39597:1	40268:1	44031:1	44264:1	44337:1	45293:1	45940:1	47037:1																																																																																																																																																																																						
-1	1790:1	4005:1	12799:1	13403:1	13854:2	14952:1	15646:1	17134:1	17380:1	19002:1	20079:1	20087:1	22444:1	22666:1	22823:1	24885:1	29980:2	32519:1	33275:3	33326:1	33353:1	34270:1	34297:4	38672:1	39455:1	39683:1	41080:1	43300:2	48518:1																																																																																																																																																																																									
-1	49:2	4657:2	4948:2	8601:2	16730:4	19094:1	19136:2	19863:2	21337:8	23284:2	24025:4	27187:4	28422:1	36759:1	38486:2	42226:2	42456:2	45903:1	47143:8																																																																																																																																																																																																			
-1	4133:2	4300:1	4799:1	8938:3	10152:1	13297:1	15221:2	16165:1	16730:1	19043:1	19863:2	21337:3	21714:1	23239:1	23284:1	23575:1	27416:1	29754:1	29926:1	33230:3	33283:1	37777:1	42456:1	45676:1	45903:1	47916:1	49531:1																																																																																																																																																																																											
-1	3050:2	9462:2	11149:2	17717:2	19043:2	19439:4	19863:2	21337:4	21340:2	22873:2	26256:2	33323:4	38494:2	42877:2	43130:2	45090:2	45903:6	46567:2	47074:2																																																																																																																																																																																																			
-1	760:1	3684:1	13854:2	14689:1	19863:1	21444:1	21822:1	24786:1	24788:1	26643:1	28015:1	29547:1	29980:3	31046:1	32806:1	33275:1	34297:5	34814:2	35483:1	42562:1	43300:2	44360:1	44723:1	44866:1	45133:1	45903:1	46231:1	46911:1	46933:1	47719:1	48238:1	49207:1																																																																																																																																																																																						
-1	2434:1	3202:1	4487:1	5290:1	5920:1	7399:1	10387:1	13343:1	13854:2	15916:1	19520:1	19863:1	20862:1	23059:1	23683:1	27210:1	29980:1	30708:1	32032:1	32267:1	33231:1	33235:1	33275:2	34297:4	35151:1	36018:1	44360:1	44370:1	44577:1	47719:1	49207:2	49233:1																																																																																																																																																																																						
-1	3511:2	8090:2	8938:2	23841:2	24720:2	32379:2	33295:2	34990:2	35906:2	39887:2	44360:2	45903:2	46528:2	46911:2	47627:2	47719:2	48238:2	49207:2	49227:2																																																																																																																																																																																																			
-1	158:1	593:1	842:1	1980:1	3097:1	3885:1	4133:4	6942:1	7941:1	8325:1	10194:1	11125:1	11580:1	12962:1	13472:1	13820:1	14639:1	15221:2	16428:1	16730:5	19863:1	19949:1	20516:1	20781:1	21337:8	21340:1	21650:2	22347:1	22702:1	23937:2	24159:1	24256:1	24941:1	29754:1	30009:1	30984:1	31395:1	31650:2	31862:1	32768:1	34409:2	40028:1	41678:1	42115:1	42351:1	42487:1	43096:1	43228:1	43684:1	44016:1	44104:3	44360:1	44621:1	47719:1	48066:1	48812:2	49207:1	49636:2																																																																																																																																																												
-1	760:1	3244:1	8938:1	9671:1	13293:1	13854:2	16552:1	20298:1	21444:1	25894:1	26570:1	26643:1	29980:3	33275:1	34297:5	35417:2	35811:1	38798:1	39335:1	43300:2	44360:1	47719:1	49207:1	49362:1																																																																																																																																																																																														
-1	760:2	5910:2	6325:1	8983:1	9293:1	12635:1	13854:4	16801:1	16932:1	18277:1	20603:1	21822:1	24786:1	26622:1	26643:2	29980:6	32379:1	32439:1	33275:2	33524:1	34297:10	34805:1	34814:2	34990:1	35055:1	35906:1	36399:1	36409:1	38621:1	40494:1	41969:1	43032:1	43155:1	43300:4	44360:1	45090:1	45903:3	45954:1	46911:1	47719:1	47731:1	47750:1	48238:1	49207:1	49227:2	49747:1																																																																																																																																																																								
-1	680:1	760:1	2299:1	5061:1	5458:1	5565:2	5920:1	6209:1	7672:1	8938:2	13854:2	17046:1	26643:1	27210:2	29980:3	33275:1	33378:1	33589:1	33815:1	34297:5	41071:1	42351:1	43300:2	44360:1	47719:1	49207:1																																																																																																																																																																																												
-1	2123:1	3519:1	5742:1	8938:1	9293:2	12215:1	12760:1	13472:1	16120:1	17235:1	19949:1	20437:1	23772:1	23913:1	24315:1	30133:1	37682:1	37937:1	43096:1	43808:1	44360:1	45903:3	46911:2	46959:1	47719:1	48238:1	49207:1	49748:1																																																																																																																																																																																										
-1	47:1	2784:1	3885:1	3988:2	5458:1	5565:1	8475:1	8938:5	8942:1	9801:1	11331:1	11565:1	12056:1	13398:1	14605:1	15433:1	17623:1	19906:1	22315:1	23913:1	24343:1	27042:1	27248:1	27368:1	31090:1	31176:1	31195:1	32548:1	38887:1	38926:1	40660:1	42526:1	44360:1	44973:1	45903:3	46911:1	47719:2	48223:1	49207:1	49227:2	49362:2																																																																																																																																																																													
-1	3022:1	3241:2	3835:1	5341:1	6177:1	8827:2	8938:2	9325:1	13854:4	14288:1	15570:1	23306:1	23764:1	23841:1	23913:1	26618:1	31381:1	33275:2	34297:4	34382:1	34628:1	36667:1	36836:1	38226:1	39699:1	39887:1	40336:1	42628:1	44360:1	45903:2	46528:1	46911:2	47719:1	48238:1	49207:1																																																																																																																																																																																			
-1	885:1	983:1	3116:1	3885:1	3988:2	4414:1	5458:1	6210:1	6218:1	6528:1	8381:1	8508:4	8938:2	9928:1	11492:1	11577:1	13059:1	13854:4	15646:1	16872:1	17380:1	17563:2	22861:1	23128:2	23634:1	27489:1	29536:1	31589:2	31676:1	31874:1	33275:4	33320:1	33504:1	34297:4	34766:1	35031:1	35360:1	35477:1	35927:1	38226:1	38555:1	39547:3	40336:1	43474:1	44260:1	44360:1	45293:2	45533:1	45903:1	46361:1	46615:1	46911:1	47719:1	48449:1	49116:1	49207:1	49396:1																																																																																																																																																													
-1	760:1	3202:1	8600:1	9671:1	13854:2	19863:1	20298:1	21444:1	21592:1	26570:1	26643:1	27283:1	29927:1	29980:3	33275:1	34297:5	35417:2	35811:1	38798:1	43300:2	44360:1	45122:1	47719:1	49207:1																																																																																																																																																																																														
-1	382:1	1330:1	4017:1	4702:1	5376:1	5458:1	8508:3	8827:2	8867:2	9671:1	10796:1	11808:1	12601:1	13518:1	13854:6	14835:1	17064:1	17575:1	17672:1	18986:1	21441:1	21444:2	21780:1	22704:1	23268:1	23705:1	24739:1	25120:1	25353:1	25738:1	26570:1	26618:1	29980:2	32636:1	33275:4	34297:8	35811:1	37685:1	38675:1	39547:3	40339:1	40878:1	42944:1	43300:2	43637:1	44264:1	44360:2	44483:1	45663:1	46829:1	46911:1	47719:2	49207:2																																																																																																																																																																	
-1	760:1	7377:1	8938:2	9671:1	9696:2	13854:2	15696:1	20298:1	21444:1	22651:1	24019:1	26570:1	26643:1	29980:3	33275:1	34297:5	35417:2	35477:1	35669:1	35811:1	38798:1	39605:1	43300:2	44360:1	44534:1	47719:1	48121:1	49207:1																																																																																																																																																																																										
-1	3022:1	4803:1	8938:1	10698:1	13854:2	16106:1	22732:1	26613:1	28154:1	28650:1	31450:1	32578:1	33275:2	34173:1	34297:2	42351:1	42995:1	44295:1	44360:1	47357:1	47719:1	49140:1	49207:1																																																																																																																																																																																															
-1	760:1	1704:1	2995:1	4803:1	5027:1	5920:1	7399:1	12851:1	13854:4	15916:1	16939:1	19943:1	20247:1	22732:1	23922:1	25511:1	26618:2	26643:1	27210:1	29980:4	31521:1	33275:3	34297:9	35362:3	35944:1	37827:1	41733:1	42351:1	43300:2	44360:1	44822:1	45620:1	45635:1	46911:1	47719:1	49207:1	49520:1																																																																																																																																																																																	
-1	999:1	3885:1	3988:1	8938:3	10266:1	10873:1	12693:1	12811:1	19081:1	21261:1	22315:1	22732:1	24343:1	25983:1	27368:1	27581:1	32548:1	36556:1	42351:1	42526:1	42585:1	44211:1	44360:1	44973:1	45903:3	46208:1	47719:2	49207:1	49227:1	49362:2																																																																																																																																																																																								
1	3885:1	5574:1	8538:1	10268:1	12811:1	20812:1	22315:1	22732:2	24261:1	35097:1	36556:1	42351:2	42403:1	44264:1	44360:2	45903:1	47719:2	49207:2																																																																																																																																																																																																				
-1	3720:1	4568:1	5728:1	7399:1	7815:1	8938:2	9613:1	9717:1	10386:1	10957:1	12200:1	13086:1	13854:2	14452:1	15221:1	15704:1	15835:1	16179:1	17268:1	17560:1	17659:1	20087:1	20875:1	21210:1	21337:2	21595:1	22732:1	24563:1	25333:1	25450:1	25941:1	27486:1	29980:1	31450:1	31583:1	32340:1	32473:1	32678:1	33275:5	33554:1	34131:1	34227:1	34240:1	34289:1	34297:3	36417:1	36556:1	36914:1	38672:1	38839:1	39286:1	39887:2	40711:1	42351:1	44360:1	45121:1	45903:3	47719:1	48850:1	49207:1	49363:1																																																																																																																																																									
-1	5699:9	6604:1	7490:1	8938:1	11920:1	19242:1	21199:1	22732:1	25018:1	26991:1	27026:1	33988:11	36556:1	37739:1	39887:1	42351:1	44360:1	45090:13	45592:1	45903:15	46116:1	47719:1	48015:1	49207:1																																																																																																																																																																																														
-1	1799:1	3703:1	3746:2	5070:1	6604:1	7490:1	9733:2	13854:4	13910:1	14567:2	15017:1	16478:2	16730:1	20159:1	20574:2	21337:2	21444:1	22126:2	22732:1	24616:2	25018:1	25392:2	25715:1	26188:2	26991:1	29398:1	29980:4	31051:2	33275:4	33988:2	34240:2	34297:8	36556:1	36909:1	37739:1	38965:1	39546:2	39862:1	42121:2	42351:1	43094:1	43300:4	44314:2	44360:1	45090:4	45592:1	45903:6	46428:2	47719:1	48015:1	49207:1																																																																																																																																																																			
-1	214:1	1766:2	2046:1	2337:1	3032:1	3736:1	3737:1	3885:1	3988:1	4168:1	5198:1	5511:1	6458:1	6722:1	7159:1	8516:1	8938:3	9362:1	11738:1	12140:1	12503:1	13161:1	14261:1	14832:1	14870:1	15221:2	15638:1	16225:1	16730:8	17502:1	18247:1	19638:1	19842:1	21000:1	21261:1	21337:7	21444:1	22120:1	22485:1	22732:1	22813:1	23774:1	24560:1	25972:1	26302:1	26494:1	26503:1	26993:1	28491:3	29007:1	31479:1	31740:1	32525:1	33230:2	35764:1	36499:1	36556:1	37507:1	37858:1	38105:1	42351:4	42981:1	43033:1	43173:1	43906:1	44104:3	44360:2	44524:1	44680:1	44872:1	45516:1	45903:3	46195:1	46434:1	46987:1	47143:3	47719:2	48015:1	48218:1	48562:1	49207:2																																																																																																																																					
-1	2792:1	5458:1	5565:3	7399:1	7644:1	8938:5	9399:1	9696:2	10116:1	10350:1	10792:1	13843:1	13854:2	14313:1	15696:1	15916:1	19619:1	20399:1	21444:2	22651:1	24019:1	24788:1	24814:1	26570:1	26618:1	29980:1	32054:1	33275:2	34297:4	35362:1	35417:1	35477:1	35669:1	35811:1	37993:1	39155:1	39463:1	41635:1	41800:1	44292:1	44360:2	44534:1	46911:1	47429:1	47719:2	48121:1	48400:1	49207:2																																																																																																																																																																						
-1	606:1	4174:1	5699:3	5920:1	6840:2	8426:1	8938:3	9293:3	10796:2	11920:3	12000:1	13854:2	15916:1	16282:1	17634:3	19242:3	20381:1	21199:3	22831:3	26233:1	26629:2	27026:3	27362:1	27839:3	28321:1	29277:3	30731:1	33275:3	33988:9	34297:3	34908:1	35055:3	35331:1	36284:1	38120:1	39887:3	41628:1	44360:3	45090:15	45139:1	45903:21	45937:3	46116:3	46911:3	47719:3	48238:3	48991:1	49000:3	49207:3																																																																																																																																																																					
-1	5699:4	6840:2	8938:2	9293:2	10796:2	11920:2	12601:2	13854:2	16336:2	17634:2	19242:2	19574:2	21199:2	22831:2	26629:2	27026:2	27839:2	28321:2	29277:2	29980:2	30731:2	33275:2	33988:8	34297:4	35055:2	39887:2	43300:2	44360:2	45090:12	45663:2	45903:16	45937:2	46116:2	46911:2	47719:2	48238:2	49000:2	49207:2																																																																																																																																																																																
-1	4460:1	5094:1	5764:1	6529:2	8938:3	9293:1	10422:1	11331:1	15055:1	20917:1	24664:1	26462:2	27444:1	28877:1	29531:1	30207:1	30473:1	30780:1	34014:1	35477:1	39887:2	41145:1	44360:1	45903:4	46911:1	47719:2	48238:1	48739:1	49207:1	49362:1																																																																																																																																																																																								
-1	2757:1	4460:2	8938:2	9293:4	10422:2	11331:2	16288:2	18162:2	18919:1	21772:2	24015:2	27996:1	28877:2	29531:2	30207:2	30780:2	37937:2	44360:2	45903:4	46911:3	47719:4	48238:2	48739:2	49207:2	49362:2																																																																																																																																																																																													
-1	8938:4	10370:2	13329:2	15221:2	19209:1	20363:1	21337:2	30500:1	33230:4	33275:1	37212:1	38672:1	40856:1	41370:1	42701:1	43559:2	44148:2	49207:1	49338:2																																																																																																																																																																																																			
1	123:2	2559:8	2895:2	7789:10	16573:2	20575:12	21337:14	29743:1	30500:1	32842:2	33275:1	34240:2	35425:1	41370:1	42945:2	49207:1																																																																																																																																																																																																						
1	109:2	1221:1	7612:1	9387:1	10466:1	12545:1	12754:2	13854:4	16228:2	16348:1	16730:1	17422:1	17659:1	18317:1	22104:1	22375:1	23273:1	24985:2	27216:1	28499:1	29980:4	30051:1	30500:2	31666:1	31808:1	33275:9	33411:1	33515:1	34297:8	34965:2	35974:1	38289:1	38839:1	39345:2	41414:2	41426:1	42351:1	43300:4	43488:1	43686:1	44261:1	44337:1	44813:1	45293:1	45428:1	47571:1	49207:2	49479:2	49537:1																																																																																																																																																																					
-1	779:2	1261:2	2659:2	4017:2	5411:2	6852:2	7217:4	8029:2	13854:4	15916:2	15973:2	17401:2	17659:6	18066:2	19642:2	20087:2	20876:2	21595:4	21661:4	21778:2	26168:2	28721:2	29550:2	29980:4	30500:4	33275:18	33515:4	33663:2	34297:10	37068:4	37685:2	38672:2	38839:4	39559:2	40360:2	41405:2	43300:4	44264:2	49207:4	49324:2	49327:2																																																																																																																																																																													
-1	760:2	1451:2	3067:1	4203:1	7378:1	13854:4	14846:1	16881:2	19280:2	21822:2	24786:2	26643:2	28015:2	29980:6	30506:2	33275:2	34297:10	34814:4	35336:1	38308:1	40507:2	42351:1	43300:4	44723:2	45903:2	46099:2	46911:2	46933:2	49207:1																																																																																																																																																																																									
-1	156:1	1451:2	4269:1	7743:1	7845:1	8827:2	8938:3	8984:2	11479:2	12872:1	13406:1	13845:1	13854:4	15220:1	16125:2	16521:1	18046:1	22426:1	23841:2	26618:1	27544:1	29394:2	33275:2	34297:4	35666:1	35969:1	37523:1	38308:1	39031:1	39295:1	39887:2	42279:1	44167:1	45364:1	45903:2	46911:3	49233:1																																																																																																																																																																																	
